"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Jefferson County, WI"	"55055"	"2017"	"2017"	18	73502	Unreliable	14.5	38.7	5.8	0.2%
	"Jefferson County, WI"	"55055"	"2018"	"2018"	10	73909	Unreliable	6.5	24.9	4.3	0.1%
	"Jefferson County, WI"	"55055"	"2019"	"2019"	15	73772	Unreliable	11.4	33.5	5.2	0.1%
	"Jefferson County, WI"	"55055"	"2020 "	"2020"	15	74316	Unreliable	11.3	33.3	5.2	0.1%
"Total"	"Jefferson County, WI"	"55055"			126	1533228	8.2	6.8	9.7	0.7	1.2%
	"Juneau County, WI"	"55057"	"1999"	"1999"	Suppressed	20349	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2000"	"2000"	Suppressed	20481	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2001"	"2001"	Suppressed	20803	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2002"	"2002"	Suppressed	21252	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2003"	"2003"	Suppressed	21481	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2004"	"2004"	Suppressed	21749	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2005"	"2005"	Suppressed	22867	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2006"	"2006"	Suppressed	23057	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2007"	"2007"	Suppressed	23040	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2008"	"2008"	Suppressed	23157	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2009"	"2009"	Suppressed	23098	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2010"	"2010"	Suppressed	23009	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2011"	"2011"	Suppressed	23108	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2012"	"2012"	Suppressed	23049	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2013"	"2013"	Suppressed	23040	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2014"	"2014"	Suppressed	22880	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2015"	"2015"	Suppressed	22760	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2016"	"2016"	Suppressed	22862	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2017"	"2017"	Suppressed	23078	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2018"	"2018"	Suppressed	23077	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2019"	"2019"	Suppressed	23273	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Juneau County, WI"	"55057"	"2020 "	"2020"	Suppressed	23496	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Juneau County, WI"	"55057"			43	494966	8.7	6.3	11.7	1.3	0.4%
	"Kenosha County, WI"	"55059"	"1999"	"1999"	Suppressed	121650	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kenosha County, WI"	"55059"	"2000"	"2000"	11	122607	Unreliable	4.5	16.1	2.7	0.1%
	"Kenosha County, WI"	"55059"	"2001"	"2001"	10	124832	Unreliable	3.8	14.7	2.5	0.1%
	"Kenosha County, WI"	"55059"	"2002"	"2002"	Suppressed	126961	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kenosha County, WI"	"55059"	"2003"	"2003"	11	128812	Unreliable	4.3	15.3	2.6	0.1%
	"Kenosha County, WI"	"55059"	"2004"	"2004"	15	130883	Unreliable	6.4	18.9	3.0	0.1%
	"Kenosha County, WI"	"55059"	"2005"	"2005"	22	132930	16.6	10.4	25.1	3.5	0.2%
	"Kenosha County, WI"	"55059"	"2006"	"2006"	26	134300	19.4	12.6	28.4	3.8	0.2%
	"Kenosha County, WI"	"55059"	"2007"	"2007"	25	135651	18.4	11.9	27.2	3.7	0.2%
	"Kenosha County, WI"	"55059"	"2008"	"2008"	22	136815	16.1	10.1	24.3	3.4	0.2%
	"Kenosha County, WI"	"55059"	"2009"	"2009"	27	137793	19.6	12.9	28.5	3.8	0.3%
	"Kenosha County, WI"	"55059"	"2010"	"2010"	27	138560	19.5	12.8	28.4	3.8	0.3%
	"Kenosha County, WI"	"55059"	"2011"	"2011"	24	139777	17.2	11.0	25.5	3.5	0.2%
	"Kenosha County, WI"	"55059"	"2012"	"2012"	34	140798	24.1	16.7	33.7	4.1	0.3%
	"Kenosha County, WI"	"55059"	"2013"	"2013"	35	141589	24.7	17.2	34.4	4.2	0.3%
	"Kenosha County, WI"	"55059"	"2014"	"2014"	38	142319	26.7	18.9	36.6	4.3	0.4%
	"Kenosha County, WI"	"55059"	"2015"	"2015"	32	142943	22.4	15.3	31.6	4.0	0.3%
	"Kenosha County, WI"	"55059"	"2016"	"2016"	37	143096	25.9	18.2	35.6	4.3	0.3%
	"Kenosha County, WI"	"55059"	"2017"	"2017"	46	143644	32.0	23.4	42.7	4.7	0.4%
	"Kenosha County, WI"	"55059"	"2018"	"2018"	34	144591	23.5	16.3	32.9	4.0	0.3%
	"Kenosha County, WI"	"55059"	"2019"	"2019"	25	145250	17.2	11.1	25.4	3.4	0.2%
	"Kenosha County, WI"	"55059"	"2020 "	"2020"	47	145803	32.2	23.7	42.9	4.7	0.4%
"Total"	"Kenosha County, WI"	"55059"			554	3001604	18.5	16.9	20.0	0.8	5.2%
	"Kewaunee County, WI"	"55061"	"1999"	"1999"	Suppressed	16921	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2000"	"2000"	Suppressed	17014	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2001"	"2001"	Suppressed	17130	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2002"	"2002"	Suppressed	17274	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2003"	"2003"	Suppressed	17287	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2004"	"2004"	Suppressed	17398	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2005"	"2005"	Suppressed	17454	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2006"	"2006"	Suppressed	17559	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2007"	"2007"	Suppressed	17523	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2008"	"2008"	Suppressed	17491	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2009"	"2009"	Suppressed	17399	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2010"	"2010"	Suppressed	17445	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2011"	"2011"	Suppressed	17545	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2012"	"2012"	Suppressed	17604	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2013"	"2013"	Suppressed	17584	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2014"	"2014"	Suppressed	17635	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2015"	"2015"	Suppressed	17640	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2016"	"2016"	Suppressed	17689	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2017"	"2017"	Suppressed	17693	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2018"	"2018"	Suppressed	17635	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2019"	"2019"	Suppressed	17656	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kewaunee County, WI"	"55061"	"2020 "	"2020"	Suppressed	17687	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Kewaunee County, WI"	"55061"			Suppressed	384263	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"1999"	"1999"	Suppressed	90107	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2000"	"2000"	Suppressed	90785	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2001"	"2001"	Suppressed	91577	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2002"	"2002"	Suppressed	92415	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2003"	"2003"	Suppressed	93225	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2004"	"2004"	Suppressed	93636	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2005"	"2005"	Suppressed	94441	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2006"	"2006"	Suppressed	95245	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2007"	"2007"	12	96286	Unreliable	6.4	21.8	3.6	0.1%
	"La Crosse County, WI"	"55063"	"2008"	"2008"	Suppressed	97101	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2009"	"2009"	Suppressed	98144	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2010"	"2010"	13	98633	Unreliable	7.0	22.5	3.7	0.1%
	"La Crosse County, WI"	"55063"	"2011"	"2011"	10	99577	Unreliable	4.8	18.5	3.2	0.1%
	"La Crosse County, WI"	"55063"	"2012"	"2012"	Suppressed	100445	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2013"	"2013"	Suppressed	100705	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2014"	"2014"	Suppressed	102051	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2015"	"2015"	Suppressed	102394	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"La Crosse County, WI"	"55063"	"2016"	"2016"	18	102465	Unreliable	10.4	27.8	4.1	0.2%
	"La Crosse County, WI"	"55063"	"2017"	"2017"	19	102800	Unreliable	11.1	28.9	4.2	0.2%
	"La Crosse County, WI"	"55063"	"2018"	"2018"	18	102946	Unreliable	10.4	27.6	4.1	0.2%
	"La Crosse County, WI"	"55063"	"2019"	"2019"	17	103043	Unreliable	9.6	26.4	4.0	0.2%
	"La Crosse County, WI"	"55063"	"2020 "	"2020"	30	103675	28.9	19.5	41.3	5.3	0.3%
"Total"	"La Crosse County, WI"	"55063"			199	2151696	9.2	8.0	10.5	0.7	1.9%
	"Lafayette County, WI"	"55065"	"1999"	"1999"	Suppressed	13483	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2000"	"2000"	Suppressed	13506	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2001"	"2001"	Suppressed	13634	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2002"	"2002"	Suppressed	13752	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2003"	"2003"	Suppressed	13874	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2004"	"2004"	Suppressed	13999	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2005"	"2005"	Suppressed	14075	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2006"	"2006"	Suppressed	14096	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2007"	"2007"	Suppressed	13965	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2008"	"2008"	Suppressed	14043	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2009"	"2009"	Suppressed	14019	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2010"	"2010"	Suppressed	13977	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2011"	"2011"	Suppressed	13996	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2012"	"2012"	Suppressed	14075	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2013"	"2013"	Suppressed	14075	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2014"	"2014"	Suppressed	14116	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2015"	"2015"	Suppressed	14092	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2016"	"2016"	Suppressed	13987	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2017"	"2017"	Suppressed	14066	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2018"	"2018"	Suppressed	14058	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2019"	"2019"	Suppressed	14099	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lafayette County, WI"	"55065"	"2020 "	"2020"	Suppressed	14020	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Lafayette County, WI"	"55065"			Suppressed	307007	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"1999"	"1999"	Suppressed	17563	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2000"	"2000"	Suppressed	17632	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2001"	"2001"	Suppressed	17837	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2002"	"2002"	Suppressed	17797	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2003"	"2003"	Suppressed	17779	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2004"	"2004"	Suppressed	17829	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2005"	"2005"	Suppressed	17717	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2006"	"2006"	Suppressed	17696	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2007"	"2007"	Suppressed	17639	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2008"	"2008"	Suppressed	17535	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2009"	"2009"	Suppressed	17391	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2010"	"2010"	Suppressed	17324	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2011"	"2011"	Suppressed	17202	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2012"	"2012"	Suppressed	17167	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2013"	"2013"	Suppressed	17079	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2014"	"2014"	Suppressed	16958	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2015"	"2015"	Suppressed	16870	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2016"	"2016"	Suppressed	16874	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2017"	"2017"	Suppressed	16748	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2018"	"2018"	Suppressed	16858	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2019"	"2019"	Suppressed	16823	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Langlade County, WI"	"55067"	"2020 "	"2020"	Suppressed	16724	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Langlade County, WI"	"55067"			24	381042	6.3	4.0	9.4	1.3	0.2%
	"Lincoln County, WI"	"55069"	"1999"	"1999"	Suppressed	24880	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2000"	"2000"	Suppressed	25118	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2001"	"2001"	Suppressed	25122	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2002"	"2002"	Suppressed	25267	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2003"	"2003"	Suppressed	25362	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2004"	"2004"	Suppressed	25491	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2005"	"2005"	Suppressed	25520	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2006"	"2006"	Suppressed	25480	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2007"	"2007"	Suppressed	25327	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2008"	"2008"	Suppressed	25169	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2009"	"2009"	Suppressed	25035	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2010"	"2010"	Suppressed	24985	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2011"	"2011"	Suppressed	24896	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2012"	"2012"	Suppressed	24754	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2013"	"2013"	Suppressed	25199	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2014"	"2014"	Suppressed	25139	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2015"	"2015"	Suppressed	24805	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2016"	"2016"	Suppressed	24684	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2017"	"2017"	Suppressed	24642	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2018"	"2018"	Suppressed	24542	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2019"	"2019"	Suppressed	24460	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Lincoln County, WI"	"55069"	"2020 "	"2020"	Suppressed	24460	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Lincoln County, WI"	"55069"			17	550337	Unreliable	1.8	4.9	0.7	0.2%
	"Manitowoc County, WI"	"55071"	"1999"	"1999"	Suppressed	69667	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2000"	"2000"	Suppressed	69793	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2001"	"2001"	Suppressed	69896	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2002"	"2002"	Suppressed	69859	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2003"	"2003"	Suppressed	69870	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2004"	"2004"	Suppressed	69935	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2005"	"2005"	Suppressed	70100	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2006"	"2006"	Suppressed	70183	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2007"	"2007"	Suppressed	70242	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2008"	"2008"	Suppressed	70080	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2009"	"2009"	Suppressed	69991	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2010"	"2010"	Suppressed	69954	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2011"	"2011"	Suppressed	69769	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2012"	"2012"	Suppressed	69778	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2013"	"2013"	Suppressed	69714	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2014"	"2014"	10	69416	Unreliable	6.9	26.5	4.6	0.1%
	"Manitowoc County, WI"	"55071"	"2015"	"2015"	15	69162	Unreliable	12.1	35.8	5.6	0.1%
	"Manitowoc County, WI"	"55071"	"2016"	"2016"	Suppressed	68973	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2017"	"2017"	Suppressed	68724	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2018"	"2018"	Suppressed	68694	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Manitowoc County, WI"	"55071"	"2019"	"2019"	11	68746	Unreliable	8.0	28.6	4.8	0.1%
	"Manitowoc County, WI"	"55071"	"2020 "	"2020"	16	68680	Unreliable	13.3	37.8	5.8	0.1%
"Total"	"Manitowoc County, WI"	"55071"			127	1531226	8.3	6.9	9.7	0.7	1.2%
	"Marathon County, WI"	"55073"	"1999"	"1999"	Suppressed	103928	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Marathon County, WI"	"55073"	"2000"	"2000"	Suppressed	104344	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
